# EIG2DOS: Utility for SIESTA to obtain the electronic density of states
#  E. Artacho, Apr 1999, A. Garcia, Apr 2012
#  Nick R. Papior, Feb 2017
# ------------------------------------------
# Eigenvalues calculated from a non-polarized calculation
# Eigenvalues read from siesta.EIG
# Kpoint weights read from siesta.KP
# Using smearing parameter:   0.0500
# Using 1000 points in the energy range
# Selected bands: 1 to: 2981
# Emin, Emax in file for selected band(s):    -27.0305706    218.3090870
# Nbands, Nspin, Nk   =   2981     1     1
# E_F                 =    -4.3027 eV --> (shifted to ZERO)
# Broadening          =     0.0500 eV
#
#        E            N(up)  (=)   N(down)         Ntot
     -5.000000     42.519509     42.519509     85.039018
     -4.989990     47.387201     47.387201     94.774402
     -4.979980     51.034069     51.034069    102.068137
     -4.969970     52.931849     52.931849    105.863697
     -4.959960     52.813367     52.813367    105.626734
     -4.949950     50.756523     50.756523    101.513045
     -4.939940     47.171697     47.171697     94.343394
     -4.929930     42.711367     42.711367     85.422734
     -4.919920     38.152593     38.152593     76.305185
     -4.909910     34.296698     34.296698     68.593395
     -4.899900     31.892384     31.892384     63.784767
     -4.889890     31.549565     31.549565     63.099130
     -4.879880     33.607610     33.607610     67.215220
     -4.869870     37.967476     37.967476     75.934952
     -4.859860     43.965908     43.965908     87.931817
     -4.849850     50.404675     50.404675    100.809350
     -4.839840     55.802609     55.802609    111.605219
     -4.829830     58.821314     58.821314    117.642629
     -4.819820     58.697005     58.697005    117.394009
     -4.809810     55.478079     55.478079    110.956158
     -4.799800     49.955910     49.955910     99.911820
     -4.789790     43.334429     43.334429     86.668859
     -4.779780     36.809832     36.809832     73.619663
     -4.769770     31.248276     31.248276     62.496553
     -4.759760     27.061587     27.061587     54.123175
     -4.749750     24.262348     24.262348     48.524696
     -4.739740     22.608074     22.608074     45.216148
     -4.729730     21.744886     21.744886     43.489773
     -4.719720     21.305290     21.305290     42.610580
     -4.709710     20.958585     20.958585     41.917170
     -4.699700     20.434085     20.434085     40.868170
     -4.689690     19.539410     19.539410     39.078819
     -4.679680     18.188309     18.188309     36.376618
     -4.669670     16.439283     16.439283     32.878567
     -4.659660     14.531030     14.531030     29.062059
     -4.649650     12.890527     12.890527     25.781053
     -4.639640     12.091072     12.091072     24.182144
     -4.629630     12.750259     12.750259     25.500518
     -4.619620     15.375532     15.375532     30.751064
     -4.609610     20.184310     20.184310     40.368621
     -4.599600     26.947165     26.947165     53.894330
     -4.589590     34.920891     34.920891     69.841783
     -4.579580     42.935668     42.935668     85.871336
     -4.569570     49.657824     49.657824     99.315647
     -4.559560     53.970967     53.970967    107.941934
     -4.549550     55.341143     55.341143    110.682285
     -4.539540     54.008806     54.008806    108.017612
     -4.529530     50.909330     50.909330    101.818660
     -4.519520     47.341512     47.341512     94.683023
     -4.509510     44.517389     44.517389     89.034779
     -4.499499     43.175075     43.175075     86.350149
     -4.489489     43.397174     43.397174     86.794349
     -4.479479     44.678191     44.678191     89.356381
     -4.469469     46.180173     46.180173     92.360346
     -4.459459     47.055454     47.055454     94.110908
     -4.449449     46.716157     46.716157     93.432315
     -4.439439     44.976993     44.976993     89.953986
     -4.429429     42.058262     42.058262     84.116525
     -4.419419     38.481457     38.481457     76.962914
     -4.409409     34.908270     34.908270     69.816539
     -4.399399     31.970216     31.970216     63.940432
     -4.389389     30.123818     30.123818     60.247637
     -4.379379     29.556058     29.556058     59.112116
     -4.369369     30.157789     30.157789     60.315578
     -4.359359     31.572655     31.572655     63.145310
     -4.349349     33.311087     33.311087     66.622174
     -4.339339     34.897386     34.897386     69.794771
     -4.329329     36.004288     36.004288     72.008576
     -4.319319     36.533381     36.533381     73.066763
     -4.309309     36.620773     36.620773     73.241546
     -4.299299     36.574453     36.574453     73.148906
     -4.289289     36.768775     36.768775     73.537551
     -4.279279     37.525181     37.525181     75.050362
     -4.269269     39.001715     39.001715     78.003430
     -4.259259     41.109998     41.109998     82.219997
     -4.249249     43.484350     43.484350     86.968701
     -4.239239     45.534256     45.534256     91.068511
     -4.229229     46.596897     46.596897     93.193793
     -4.219219     46.160687     46.160687     92.321373
     -4.209209     44.074744     44.074744     88.149488
     -4.199199     40.638042     40.638042     81.276083
     -4.189189     36.507023     36.507023     73.014047
     -4.179179     32.454953     32.454953     64.909905
     -4.169169     29.099871     29.099871     58.199742
     -4.159159     26.733221     26.733221     53.466442
     -4.149149     25.319095     25.319095     50.638190
     -4.139139     24.638856     24.638856     49.277712
     -4.129129     24.486104     24.486104     48.972208
     -4.119119     24.804166     24.804166     49.608333
     -4.109109     25.696904     25.696904     51.393809
     -4.099099     27.309069     27.309069     54.618138
     -4.089089     29.639086     29.639086     59.278171
     -4.079079     32.390345     32.390345     64.780689
     -4.069069     34.962369     34.962369     69.924737
     -4.059059     36.619727     36.619727     73.239454
     -4.049049     36.777405     36.777405     73.554810
     -4.039039     35.263425     35.263425     70.526849
     -4.029029     32.418884     32.418884     64.837768
     -4.019019     28.981449     28.981449     57.962898
     -4.009009     25.818508     25.818508     51.637016
     -3.998999     23.651869     23.651869     47.303738
     -3.988989     22.900127     22.900127     45.800254
     -3.978979     23.676574     23.676574     47.353148
     -3.968969     25.886715     25.886715     51.773430
     -3.958959     29.332753     29.332753     58.665505
     -3.948949     33.766337     33.766337     67.532674
     -3.938939     38.895990     38.895990     77.791981
     -3.928929     44.395729     44.395729     88.791458
     -3.918919     49.948377     49.948377     99.896755
     -3.908909     55.309171     55.309171    110.618343
     -3.898899     60.337665     60.337665    120.675330
     -3.888889     64.952978     64.952978    129.905955
     -3.878879     69.017402     69.017402    138.034805
     -3.868869     72.212446     72.212446    144.424892
     -3.858859     73.997860     73.997860    147.995719
     -3.848849     73.715097     73.715097    147.430194
     -3.838839     70.821863     70.821863    141.643726
     -3.828829     65.163775     65.163775    130.327549
     -3.818819     57.151477     57.151477    114.302955
     -3.808809     47.744420     47.744420     95.488841
     -3.798799     38.231147     38.231147     76.462295
     -3.788789     29.890025     29.890025     59.780049
     -3.778779     23.661494     23.661494     47.322988
     -3.768769     19.943935     19.943935     39.887870
     -3.758759     18.562067     18.562067     37.124134
     -3.748749     18.890520     18.890520     37.781040
     -3.738739     20.075001     20.075001     40.150003
     -3.728729     21.283591     21.283591     42.567182
     -3.718719     21.928536     21.928536     43.857072
     -3.708709     21.811849     21.811849     43.623697
     -3.698699     21.162225     21.162225     42.324451
     -3.688689     20.549618     20.549618     41.099235
     -3.678679     20.691008     20.691008     41.382016
     -3.668669     22.194721     22.194721     44.389442
     -3.658659     25.320792     25.320792     50.641584
     -3.648649     29.844610     29.844610     59.689220
     -3.638639     35.085086     35.085086     70.170171
     -3.628629     40.097199     40.097199     80.194398
     -3.618619     43.956528     43.956528     87.913057
     -3.608609     46.020675     46.020675     92.041349
     -3.598599     46.068533     46.068533     92.137067
     -3.588589     44.285050     44.285050     88.570100
     -3.578579     41.132676     41.132676     82.265352
     -3.568569     37.185381     37.185381     74.370762
     -3.558559     32.985484     32.985484     65.970969
     -3.548549     28.946039     28.946039     57.892078
     -3.538539     25.298249     25.298249     50.596497
     -3.528529     22.084329     22.084329     44.168657
     -3.518519     19.201689     19.201689     38.403379
     -3.508509     16.493064     16.493064     32.986129
     -3.498498     13.852130     13.852130     27.704260
     -3.488488     11.298776     11.298776     22.597551
     -3.478478      8.990293      8.990293     17.980586
     -3.468468      7.167587      7.167587     14.335174
     -3.458458      6.065118      6.065118     12.130235
     -3.448448      5.822040      5.822040     11.644081
     -3.438438      6.422413      6.422413     12.844826
     -3.428428      7.679122      7.679122     15.358245
     -3.418418      9.268244      9.268244     18.536488
     -3.408408     10.813195     10.813195     21.626390
     -3.398398     12.002653     12.002653     24.005306
     -3.388388     12.705005     12.705005     25.410011
     -3.378378     13.030979     13.030979     26.061957
     -3.368368     13.310521     13.310521     26.621042
     -3.358358     13.987661     13.987661     27.975322
     -3.348348     15.475296     15.475296     30.950591
     -3.338338     18.024692     18.024692     36.049384
     -3.328328     21.645163     21.645163     43.290326
     -3.318318     26.077414     26.077414     52.154828
     -3.308308     30.808257     30.808257     61.616515
     -3.298298     35.125382     35.125382     70.250764
     -3.288288     38.228633     38.228633     76.457266
     -3.278278     39.406574     39.406574     78.813148
     -3.268268     38.244371     38.244371     76.488742
     -3.258258     34.781587     34.781587     69.563174
     -3.248248     29.533653     29.533653     59.067305
     -3.238238     23.347455     23.347455     46.694910
     -3.228228     17.147266     17.147266     34.294532
     -3.218218     11.682846     11.682846     23.365691
     -3.208208      7.380441      7.380441     14.760882
     -3.198198      4.333542      4.333542      8.667083
     -3.188188      2.401015      2.401015      4.802030
     -3.178178      1.346020      1.346020      2.692040
     -3.168168      0.957195      0.957195      1.914390
     -3.158158      1.123328      1.123328      2.246656
     -3.148148      1.858548      1.858548      3.717097
     -3.138138      3.285175      3.285175      6.570350
     -3.128128      5.580316      5.580316     11.160632
     -3.118118      8.892305      8.892305     17.784610
     -3.108108     13.242361     13.242361     26.484722
     -3.098098     18.442905     18.442905     36.885811
     -3.088088     24.073692     24.073692     48.147385
     -3.078078     29.545185     29.545185     59.090369
     -3.068068     34.241445     34.241445     68.482890
     -3.058058     37.688147     37.688147     75.376295
     -3.048048     39.666400     39.666400     79.332801
     -3.038038     40.215234     40.215234     80.430467
     -3.028028     39.530144     39.530144     79.060289
     -3.018018     37.831825     37.831825     75.663650
     -3.008008     35.298166     35.298166     70.596333
     -2.997998     32.104607     32.104607     64.209214
     -2.987988     28.535053     28.535053     57.070106
     -2.977978     25.068878     25.068878     50.137756
     -2.967968     22.360112     22.360112     44.720224
     -2.957958     21.092241     21.092241     42.184481
     -2.947948     21.766577     21.766577     43.533153
     -2.937938     24.517239     24.517239     49.034478
     -2.927928     29.029165     29.029165     58.058330
     -2.917918     34.588114     34.588114     69.176228
     -2.907908     40.242989     40.242989     80.485979
     -2.897898     45.029357     45.029357     90.058713
     -2.887888     48.191725     48.191725     96.383449
     -2.877878     49.346474     49.346474     98.692948
     -2.867868     48.543067     48.543067     97.086134
     -2.857858     46.206737     46.206737     92.413475
     -2.847848     42.979139     42.979139     85.958277
     -2.837838     39.507493     39.507493     79.014987
     -2.827828     36.254820     36.254820     72.509639
     -2.817818     33.400135     33.400135     66.800271
     -2.807808     30.863240     30.863240     61.726480
     -2.797798     28.434790     28.434790     56.869580
     -2.787788     25.943854     25.943854     51.887708
     -2.777778     23.378329     23.378329     46.756659
     -2.767768     20.900297     20.900297     41.800595
     -2.757758     18.756674     18.756674     37.513347
     -2.747748     17.144057     17.144057     34.288115
     -2.737738     16.111719     16.111719     32.223438
     -2.727728     15.561857     15.561857     31.123713
     -2.717718     15.344669     15.344669     30.689339
     -2.707708     15.384279     15.384279     30.768558
     -2.697698     15.749311     15.749311     31.498622
     -2.687688     16.615360     16.615360     33.230720
